player_season_team,PLAYER,POS,AGE,TEAM,G,GS,MP,FG_per_game,FGA_per_game,FG%,3P_per_game,3PA_per_game,3P%,2P_per_game,2PA_per_game,2P%,EFG%_per_game,FT_per_game,FTA_per_game,FT%,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game,SEASON,FG_per_36min,FGA_per_36min,3P_per_36min,3PA_per_36min,2P_per_36min,2PA_per_36min,FT_per_36min,FTA_per_36min,ORB_per_36min,DRB_per_36min,TRB_per_36min,AST_per_36min,STL_per_36min,BLK_per_36min,TOV_per_36min,PF_per_36min,PTS_per_36min,FG_per_100poss,FGA_per_100poss,3P_per_100poss,3PA_per_100poss,2P_per_100poss,2PA_per_100poss,FT_per_100poss,FTA_per_100poss,ORB_per_100poss,DRB_per_100poss,TRB_per_100poss,AST_per_100poss,STL_per_100poss,BLK_per_100poss,TOV_per_100poss,PF_per_100poss,PTS_per_100poss,ORTG_per_100poss,DRTG_per_100poss,PER_advanced,TS%_advanced,3PAR_advanced,FTR_advanced,ORB%_advanced,DRB%_advanced,TRB%_advanced,AST%_advanced,STL%_advanced,BLK%_advanced,TOV%_advanced,USG%_advanced,OWS_advanced,DWS_advanced,WS_advanced,WS/48_advanced,OBPM_advanced,DBPM_advanced,BPM_advanced,VORP_advanced
RickyRubio_2021_MIN,RickyRubio,PG,30,MIN,20,6,23.5,2.0,5.8,.345,0.3,1.5,.167,1.8,4.3,.407,.366,1.7,2.0,.846,0.4,3.1,3.4,5.9,1.3,0.0,2.2,1.9,5.9,2021,3.1,8.9,0.4,2.3,2.7,6.6,2.5,3.0,0.5,4.7,5.2,9.1,2.0,0.0,3.4,2.8,9.1,4.0,11.7,0.5,3.0,3.5,8.7,3.3,3.9,0.7,6.2,6.9,11.9,2.6,0.0,4.5,3.7,11.9,96,113,10.0,.443,.259,.336,1.5,14.5,7.7,34.1,2.6,0.0,24.8,15.9,-0.3,0.4,0.1,.010,-4.8,-0.5,-5.3,-0.4
DAngeloRussell_2021_MIN,DAngeloRussell,PG,24,MIN,19,18,30.4,7.2,17.1,.423,3.0,7.7,.390,4.2,9.4,.449,.511,2.5,3.4,.750,0.5,2.2,2.7,5.3,1.2,0.5,2.8,2.1,19.9,2021,8.5,20.2,3.6,9.1,5.0,11.1,3.0,4.0,0.6,2.6,3.2,6.3,1.4,0.6,3.4,2.4,23.6,11.3,26.6,4.7,12.0,6.6,14.6,3.9,5.3,0.7,3.4,4.2,8.3,1.8,0.8,4.4,3.2,31.1,104,115,16.5,.538,.451,.198,1.6,8.1,4.7,29.8,1.8,1.4,13.3,29.6,0.2,0.3,0.5,.043,2.1,-1.8,0.2,0.3
DomantasSabonis_2021_IND,DomantasSabonis,PF,24,IND,23,23,36.2,8.1,14.9,.547,1.0,2.6,.367,7.2,12.3,.585,.579,3.8,5.5,.693,2.8,9.0,11.8,5.7,0.8,0.3,3.4,3.3,21.0,2021,8.1,14.8,1.0,2.6,7.1,12.2,3.8,5.5,2.8,8.9,11.7,5.6,0.8,0.3,3.4,3.3,20.9,10.8,19.7,1.3,3.5,9.5,16.3,5.1,7.3,3.7,11.9,15.6,7.5,1.0,0.5,4.6,4.4,27.9,116,111,20.5,.608,.175,.371,8.8,27.3,18.1,23.8,1.0,0.8,16.6,24.8,1.7,0.9,2.6,.149,2.6,0.2,2.8,1.0
Lukaamani_2021_SAS,Lukaamani,PF,21,SAS,4,0,2.8,0.5,1.5,.333,0.5,0.8,.667,0.0,0.8,.000,.500,0.3,0.5,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2021,6.5,19.6,6.5,9.8,0.0,9.8,3.3,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,8.7,26.1,8.7,13.0,0.0,13.0,4.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,101,120,10.1,.509,.500,.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,-0.007,2.9,-5.9,-3.0,0.0
JaKarrSampson_2021_IND,JaKarrSampson,PF,27,IND,10,0,6.9,0.9,2.1,.429,0.0,0.3,.000,0.9,1.8,.500,.429,0.7,0.9,.778,0.6,1.9,2.5,0.0,0.1,0.3,0.2,0.8,2.5,2021,4.7,11.0,0.0,1.6,4.7,9.4,3.7,4.7,3.1,9.9,13.0,0.0,0.5,1.6,1.0,4.2,13.0,6.3,14.6,0.0,2.1,6.3,12.5,4.9,6.3,4.2,13.2,17.4,0.0,0.7,2.1,1.4,5.6,17.4,106,109,12.5,.501,.143,.429,9.8,30.3,20.2,0.0,0.7,3.8,7.4,16.9,0.0,0.1,0.1,.083,-3.4,-1.4,-4.8,-0.1
Darioari_2021_PHO,Darioari,PF,26,PHO,7,0,18.9,3.7,8.3,.448,1.4,4.0,.357,2.3,4.3,.533,.534,1.7,1.9,.923,0.4,4.1,4.6,1.0,0.6,0.1,1.6,2.0,10.6,2021,7.1,15.8,2.7,7.6,4.4,8.2,3.3,3.5,0.8,7.9,8.7,1.9,1.1,0.3,3.0,3.8,20.2,9.7,21.7,3.7,10.5,6.0,11.2,4.5,4.9,1.1,10.8,12.0,2.6,1.5,0.4,4.1,5.2,27.7,101,107,14.0,.581,.483,.224,2.5,23.7,13.3,8.4,1.5,0.7,14.7,25.2,0.0,0.2,0.2,.069,-1.5,-0.5,-2.0,0.0
TomSatoransk_2021_CHI,TomSatoransk,SG,29,CHI,10,0,17.3,1.7,3.6,.472,0.5,1.4,.357,1.2,2.2,.545,.542,0.8,1.0,.800,0.2,1.7,1.9,4.5,0.7,0.1,1.8,1.0,4.7,2021,3.5,7.5,1.0,2.9,2.5,4.6,1.7,2.1,0.4,3.5,4.0,9.4,1.5,0.2,3.7,2.1,9.8,4.6,9.7,1.3,3.8,3.2,5.9,2.2,2.7,0.5,4.6,5.1,12.1,1.9,0.3,4.8,2.7,12.7,109,114,11.7,.582,.389,.278,1.3,10.8,6.1,33.5,1.9,0.5,30.8,14.2,0.1,0.1,0.2,.064,-1.9,-0.2,-2.1,0.0
DennisSchrder_2021_LAL,DennisSchrder,SG,27,LAL,23,23,30.6,5.0,11.7,.433,1.0,3.2,.324,4.0,8.4,.474,.478,2.7,3.3,.818,0.6,3.0,3.6,4.2,0.9,0.1,2.1,2.7,13.9,2021,5.9,13.7,1.2,3.8,4.7,9.9,3.2,3.9,0.7,3.5,4.2,5.0,1.1,0.2,2.5,3.1,16.3,8.0,18.5,1.7,5.1,6.3,13.4,4.3,5.3,1.0,4.7,5.6,6.7,1.4,0.2,3.3,4.2,22.0,106,107,12.4,.528,.276,.287,2.3,10.4,6.5,19.5,1.4,0.4,13.7,21.5,0.4,1.0,1.4,.096,-1.9,-0.4,-2.3,-0.1
MikeScott_2021_PHI,MikeScott,PF,32,PHI,8,2,19.1,1.8,5.5,.318,1.1,4.5,.250,0.6,1.0,.625,.420,0.3,0.4,.667,0.5,2.3,2.8,0.1,0.3,0.3,0.4,1.3,4.9,2021,3.3,10.4,2.1,8.5,1.2,1.9,0.5,0.7,0.9,4.2,5.2,0.2,0.5,0.5,0.7,2.4,9.2,4.3,13.6,2.8,11.1,1.5,2.5,0.6,0.9,1.2,5.6,6.8,0.3,0.6,0.6,0.9,3.1,12.1,90,113,4.2,.430,.818,.068,2.9,12.4,7.8,0.9,0.6,1.1,6.2,13.3,-0.1,0.1,0.0,-0.001,-4.7,-2.4,-7.1,-0.2
CollinSexton_2021_CLE,CollinSexton,SG,22,CLE,18,18,35.1,8.9,17.9,.495,1.6,3.7,.439,7.3,14.3,.510,.540,4.6,5.6,.830,0.6,1.8,2.4,4.1,1.0,0.2,2.5,2.8,24.0,2021,9.1,18.4,1.7,3.8,7.5,14.7,4.7,5.7,0.6,1.9,2.5,4.2,1.0,0.2,2.6,2.9,24.6,12.5,25.3,2.3,5.2,10.2,20.1,6.5,7.8,0.9,2.6,3.4,5.8,1.4,0.3,3.5,4.0,33.8,114,115,18.8,.589,.204,.310,1.9,5.9,3.8,21.2,1.4,0.6,10.9,28.3,1.1,0.4,1.5,.115,2.2,-1.2,1.0,0.4
LandryShamet_2021_BRK,LandryShamet,SG,23,BRK,20,0,17.5,1.8,5.2,.346,1.3,4.0,.313,0.6,1.2,.458,.466,1.1,1.3,.840,0.2,1.2,1.4,1.1,0.6,0.2,0.8,1.2,5.9,2021,3.7,10.7,2.6,8.3,1.1,2.5,2.2,2.6,0.4,2.5,2.9,2.3,1.1,0.3,1.5,2.4,12.2,4.9,14.1,3.4,10.8,1.5,3.2,2.8,3.4,0.5,3.2,3.8,3.0,1.5,0.4,2.0,3.1,15.9,101,117,7.6,.513,.769,.240,1.4,7.1,4.4,7.9,1.5,0.7,11.5,16.0,0.0,0.1,0.1,.014,-3.5,-1.3,-4.8,-0.2
PascalSiakam_2021_TOR,PascalSiakam,PF,26,TOR,19,19,35.7,7.5,16.5,.457,0.9,3.9,.230,6.6,12.6,.527,.484,3.9,4.9,.798,2.5,5.6,8.1,4.6,1.1,0.5,2.5,3.2,19.9,2021,7.6,16.6,0.9,3.9,6.7,12.7,4.0,5.0,2.5,5.6,8.1,4.7,1.1,0.5,2.5,3.2,20.1,10.1,22.1,1.2,5.2,8.9,16.9,5.3,6.6,3.3,7.5,10.8,6.2,1.4,0.7,3.4,4.2,26.7,110,112,17.0,.533,.236,.300,7.3,17.7,12.3,21.1,1.4,1.5,11.9,25.3,0.8,0.7,1.5,.105,-0.1,-0.9,-1.0,0.2
ChrisSilva_2021_MIA,ChrisSilva,PF,24,MIA,6,0,8.8,1.0,1.5,.667,0.2,0.2,1.000,0.8,1.3,.625,.722,1.7,2.0,.833,1.2,1.8,3.0,1.0,0.2,0.3,1.3,2.3,3.8,2021,4.1,6.1,0.7,0.7,3.4,5.4,6.8,8.2,4.8,7.5,12.2,4.1,0.7,1.4,5.4,9.5,15.6,5.5,8.2,0.9,0.9,4.6,7.3,9.1,11.0,6.4,10.1,16.5,5.5,0.9,1.8,7.3,12.8,21.0,121,109,16.3,.805,.111,1.333,15.8,22.1,19.1,16.6,0.9,3.8,35.9,18.6,0.1,0.1,0.2,.172,-3.2,1.1,-2.0,0.0
BenSimmons_2021_PHI,BenSimmons,PG,24,PHI,20,20,32.8,5.1,9.5,.537,0.1,0.3,.167,5.1,9.2,.549,.539,3.2,5.0,.636,1.4,6.7,8.1,8.0,1.7,0.9,3.5,3.4,13.4,2021,5.6,10.4,0.1,0.3,5.5,10.1,3.5,5.4,1.5,7.4,8.9,8.7,1.9,1.0,3.8,3.7,14.7,7.4,13.7,0.1,0.4,7.3,13.3,4.5,7.1,2.0,9.7,11.7,11.5,2.5,1.3,5.0,4.8,19.3,112,105,17.9,.574,.032,.521,4.8,21.6,13.4,34.6,2.5,2.4,22.8,19.5,0.8,1.2,1.9,.141,0.5,2.6,3.2,0.9
AnferneeSimons_2021_POR,AnferneeSimons,SG,21,POR,18,0,15.9,2.7,7.1,.386,1.9,4.8,.395,0.8,2.3,.366,.520,0.6,0.7,.769,0.3,1.9,2.2,1.0,0.2,0.3,0.6,1.4,7.9,2021,6.1,15.9,4.3,10.8,1.9,5.1,1.3,1.6,0.6,4.4,5.0,2.3,0.4,0.6,1.4,3.1,17.8,8.2,21.3,5.7,14.4,2.5,6.9,1.7,2.2,0.8,5.9,6.7,3.0,0.5,0.8,1.8,4.2,23.8,107,119,11.7,.535,.677,.102,1.8,13.7,7.4,9.2,0.5,1.7,7.7,21.3,0.2,0.0,0.2,.032,-0.2,-2.9,-3.2,-0.1
DeividasSirvydis_2021_DET,DeividasSirvydis,SG,20,DET,3,0,1.0,0.0,0.7,.000,0.0,0.7,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121,-26.8,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,-0.705,-26.2,-14.5,-40.7,0.0
MarcusSmart_2021_BOS,MarcusSmart,PG,26,BOS,17,17,32.3,4.4,11.1,.394,1.6,5.3,.311,2.7,5.8,.469,.468,2.7,3.6,.742,0.4,2.4,2.8,6.1,1.8,0.5,1.8,2.3,13.1,2021,4.9,12.3,1.8,5.9,3.0,6.4,3.0,4.1,0.5,2.6,3.1,6.8,2.0,0.6,2.0,2.6,14.6,6.5,16.6,2.5,7.9,4.1,8.7,4.1,5.5,0.6,3.5,4.2,9.1,2.7,0.8,2.6,3.4,19.6,112,111,14.7,.516,.479,.330,1.4,8.2,4.7,25.5,2.7,1.5,12.2,19.1,0.6,0.6,1.2,.107,0.0,0.2,0.3,0.3
DennisSmithJr_2021_NYK,DennisSmithJr,PG,23,NYK,3,0,9.3,0.7,3.3,.200,0.0,1.3,.000,0.7,2.0,.333,.200,1.7,2.0,.833,0.0,0.7,0.7,1.0,1.0,0.0,0.3,1.3,3.0,2021,2.6,12.9,0.0,5.1,2.6,7.7,6.4,7.7,0.0,2.6,2.6,3.9,3.9,0.0,1.3,5.1,11.6,3.6,18.0,0.0,7.2,3.6,10.8,9.0,10.8,0.0,3.6,3.6,5.4,5.4,0.0,1.8,7.2,16.2,84,104,7.1,.356,.400,.600,0.0,7.4,3.7,14.9,5.4,0.0,7.3,21.5,-0.1,0.1,0.0,-0.018,-8.2,3.9,-4.3,0.0
IshSmith_2021_WAS,IshSmith,PG,32,WAS,15,1,21.1,2.6,6.7,.386,0.3,1.2,.278,2.3,5.5,.410,.411,0.4,1.0,.400,0.5,3.1,3.5,4.7,0.8,0.3,1.0,1.1,5.9,2021,4.4,11.5,0.6,2.1,3.9,9.5,0.7,1.7,0.8,5.2,6.0,8.1,1.4,0.5,1.7,1.8,10.1,5.7,14.8,0.7,2.6,5.0,12.1,0.9,2.2,1.0,6.7,7.7,10.4,1.8,0.6,2.2,2.3,13.0,100,116,11.0,.414,.178,.149,2.3,16.5,9.0,30.1,1.8,1.1,12.2,16.0,-0.1,0.1,0.1,.012,-2.0,-0.4,-2.4,0.0
JalenSmith_2021_PHO,JalenSmith,PF,20,PHO,7,0,6.9,0.9,2.4,.353,0.3,1.0,.286,0.6,1.4,.400,.412,0.0,0.3,.000,0.7,0.7,1.4,0.3,0.0,0.3,0.1,0.4,2.0,2021,4.5,12.7,1.5,5.2,3.0,7.5,0.0,1.5,3.7,3.7,7.5,1.5,0.0,1.5,0.7,2.3,10.5,6.2,17.5,2.1,7.2,4.1,10.3,0.0,2.1,5.1,5.1,10.3,2.1,0.0,2.1,1.0,3.1,14.4,93,111,8.0,.391,.412,.118,11.6,11.3,11.4,5.9,0.0,3.6,5.3,17.5,0.0,0.1,0.0,.005,-2.1,-1.9,-4.0,0.0
TonySnell_2021_ATL,TonySnell,SG,29,ATL,11,0,10.3,1.0,2.4,.423,0.9,1.8,.500,0.1,0.5,.167,.615,0.0,0.0,,0.5,0.8,1.3,0.7,0.1,0.1,0.5,1.2,2.9,2021,3.5,8.3,3.2,6.4,0.3,1.9,0.0,0.0,1.6,2.9,4.5,2.5,0.3,0.3,1.6,4.1,10.2,4.7,11.2,4.3,8.6,0.4,2.6,0.0,0.0,2.1,3.9,6.0,3.4,0.4,0.4,2.1,5.6,13.7,116,116,8.0,.615,.769,.000,4.7,8.3,6.5,9.9,0.4,0.8,16.1,11.6,0.1,0.1,0.2,.070,-1.7,0.1,-1.6,0.0
CassiusStanley_2021_IND,CassiusStanley,SG,21,IND,8,0,2.9,0.3,0.9,.286,0.1,0.3,.500,0.1,0.6,.200,.357,0.5,0.6,.800,0.3,0.1,0.4,0.0,0.0,0.3,0.1,0.9,1.1,2021,3.1,11.0,1.6,3.1,1.6,7.8,6.3,7.8,3.1,1.6,4.7,0.0,0.0,3.1,1.6,11.0,14.1,4.2,14.6,2.1,4.2,2.1,10.4,8.3,10.4,4.2,2.1,6.3,0.0,0.0,4.2,2.1,14.6,18.8,103,114,7.0,.489,.286,.714,9.8,4.8,7.3,0.0,0.0,7.5,9.8,19.2,0.0,0.0,0.0,.041,-6.3,-1.6,-7.9,0.0
LamarStevens_2021_CLE,LamarStevens,PF,23,CLE,13,0,14.0,1.7,3.8,.440,0.1,0.6,.125,1.6,3.2,.500,.450,0.8,1.1,.714,0.4,2.1,2.5,0.8,0.4,0.3,0.4,0.8,4.2,2021,4.4,9.9,0.2,1.6,4.2,8.3,2.0,2.8,1.0,5.3,6.3,2.0,1.0,0.8,1.0,2.2,10.9,6.0,13.6,0.3,2.2,5.7,11.4,2.7,3.8,1.4,7.3,8.7,2.7,1.4,1.1,1.4,3.0,14.9,103,111,10.1,.490,.160,.280,3.0,16.8,9.7,8.0,1.4,2.0,8.2,14.6,0.0,0.2,0.2,.053,-3.7,0.0,-3.7,-0.1
IsaiahStewart_2021_DET,IsaiahStewart,C,19,DET,20,0,18.0,2.1,4.3,.488,0.0,0.1,.000,2.1,4.2,.500,.488,0.9,1.3,.680,2.8,2.9,5.7,0.7,0.5,0.9,0.7,2.6,5.1,2021,4.2,8.6,0.0,0.2,4.2,8.4,1.7,2.5,5.6,5.7,11.3,1.4,0.9,1.8,1.4,5.1,10.1,5.7,11.6,0.0,0.3,5.7,11.4,2.3,3.4,7.6,7.7,15.3,1.9,1.2,2.4,1.9,6.9,13.7,116,110,14.1,.521,.023,.291,16.2,18.3,17.2,5.9,1.2,4.7,12.6,13.2,0.4,0.4,0.8,.110,-2.6,-0.7,-3.4,-0.1
MaxStrus_2021_MIA,MaxStrus,SF,24,MIA,13,0,13.9,2.2,4.4,.491,1.4,3.5,.391,0.8,0.8,.909,.649,0.2,0.4,.600,0.1,1.2,1.2,0.5,0.2,0.0,0.2,1.2,5.9,2021,5.6,11.3,3.6,9.1,2.0,2.2,0.6,1.0,0.2,3.0,3.2,1.2,0.4,0.0,0.6,3.2,15.3,7.5,15.3,4.8,12.3,2.7,2.9,0.8,1.3,0.3,4.0,4.3,1.6,0.5,0.0,0.8,4.3,20.6,119,116,11.1,.650,.807,.088,0.7,8.8,5.0,5.2,0.5,0.0,4.8,15.2,0.2,0.1,0.3,.084,-0.2,-1.6,-1.9,0.0
EdmondSumner_2021_IND,EdmondSumner,SG,25,IND,13,4,9.8,1.7,3.4,.500,0.4,1.2,.313,1.3,2.2,.607,.557,0.6,0.9,.667,0.4,1.1,1.5,0.5,0.6,0.1,0.8,1.1,4.4,2021,6.2,12.4,1.4,4.5,4.8,7.9,2.3,3.4,1.4,3.9,5.3,2.0,2.3,0.3,2.8,3.9,16.0,8.2,16.5,1.9,6.0,6.4,10.5,3.0,4.5,1.9,5.2,7.1,2.6,3.0,0.4,3.7,5.2,21.4,101,110,12.4,.578,.364,.273,4.4,12.1,8.3,7.7,3.0,0.7,16.9,20.0,0.0,0.1,0.1,.049,-3.1,0.6,-2.6,0.0
JaeSeanTate_2021_HOU,JaeSeanTate,SF,25,HOU,21,11,26.0,3.5,6.6,.536,0.7,2.0,.341,2.9,4.6,.619,.587,1.0,1.5,.688,1.4,3.5,4.9,1.6,0.8,0.8,1.3,2.7,8.8,2021,4.9,9.1,0.9,2.7,4.0,6.4,1.5,2.1,1.9,4.9,6.8,2.2,1.1,1.1,1.8,3.8,12.1,6.4,11.9,1.2,3.5,5.2,8.3,1.9,2.8,2.5,6.4,8.9,2.9,1.5,1.4,2.4,4.9,15.8,113,107,12.3,.605,.297,.232,5.7,14.1,9.9,8.9,1.5,2.5,15.5,14.0,0.5,0.9,1.3,.119,-2.3,0.8,-1.5,0.1
JaysonTatum_2021_BOS,JaysonTatum,SF,22,BOS,16,16,35.6,10.4,21.8,.476,3.2,7.6,.418,7.2,14.2,.507,.549,3.3,3.9,.841,0.6,6.7,7.3,3.9,1.4,0.6,2.7,1.8,27.3,2021,10.5,22.1,3.2,7.7,7.3,14.4,3.4,4.0,0.6,6.8,7.3,4.0,1.4,0.6,2.7,1.8,27.6,14.1,29.7,4.3,10.4,9.8,19.3,4.5,5.4,0.8,9.1,9.9,5.4,1.9,0.8,3.7,2.4,37.1,112,110,22.4,.579,.350,.181,1.7,21.0,11.3,19.1,1.9,1.4,10.2,31.5,1.0,0.7,1.7,.140,4.7,-0.2,4.6,0.9
JeffTeague_2021_BOS,JeffTeague,PG,32,BOS,19,3,18.2,1.8,5.9,.310,0.6,1.7,.375,1.2,4.3,.284,.363,1.4,1.6,.900,0.3,1.5,1.8,2.3,1.1,0.2,1.0,1.1,5.7,2021,3.7,11.8,1.3,3.3,2.4,8.5,2.8,3.1,0.6,2.9,3.5,4.6,2.1,0.3,2.0,2.1,11.4,4.9,15.9,1.7,4.5,3.2,11.4,3.8,4.2,0.8,3.9,4.8,6.2,2.8,0.4,2.7,2.8,15.3,96,111,9.1,.432,.283,.265,1.9,9.1,5.5,16.6,2.8,0.8,13.1,18.0,-0.2,0.4,0.1,.018,-4.0,0.1,-3.9,-0.2
GarrettTemple_2021_CHI,GarrettTemple,SG,34,CHI,20,2,26.5,3.2,7.7,.416,1.6,4.5,.356,1.6,3.2,.500,.519,0.9,1.1,.810,0.6,2.1,2.7,2.0,1.1,0.4,1.2,2.4,8.9,2021,4.4,10.5,2.2,6.1,2.2,4.4,1.2,1.4,0.7,2.9,3.6,2.7,1.5,0.5,1.6,3.3,12.0,5.6,13.6,2.8,7.9,2.8,5.6,1.5,1.8,1.0,3.7,4.7,3.5,1.9,0.7,2.0,4.2,15.6,105,114,9.5,.542,.584,.136,2.3,8.7,5.6,10.0,1.9,1.4,12.3,14.8,0.1,0.4,0.5,.046,-2.8,-0.4,-3.2,-0.2
TyrellTerry_2021_DAL,TyrellTerry,PG,20,DAL,11,0,5.1,0.5,1.5,.313,0.0,0.6,.000,0.5,0.8,.556,.313,0.1,0.3,.333,0.0,0.5,0.5,0.5,0.5,0.0,0.2,0.2,1.0,2021,3.2,10.3,0.0,4.5,3.2,5.8,0.6,1.9,0.0,3.9,3.9,3.9,3.2,0.0,1.3,1.3,7.1,4.3,13.9,0.0,6.1,4.3,7.8,0.9,2.6,0.0,5.2,5.2,5.2,4.3,0.0,1.7,1.7,9.5,73,109,6.1,.318,.438,.188,0.0,11.6,5.8,14.5,4.3,0.0,10.4,15.1,-0.1,0.1,-0.1,-0.062,-7.7,2.2,-5.5,-0.1
DanielTheis_2021_BOS,DanielTheis,C,28,BOS,21,17,22.9,3.7,6.0,.606,0.8,1.9,.400,2.9,4.1,.701,.669,1.1,1.5,.742,1.2,3.9,5.1,1.3,0.6,0.9,1.0,2.6,9.2,2021,5.8,9.5,1.2,3.0,4.6,6.5,1.7,2.3,1.9,6.1,8.0,2.1,0.9,1.4,1.6,4.0,14.4,7.8,12.8,1.6,4.0,6.1,8.8,2.3,3.1,2.6,8.2,10.8,2.8,1.2,1.9,2.1,5.4,19.5,129,110,16.6,.686,.315,.244,5.9,18.8,12.3,8.2,1.2,3.6,13.0,14.3,1.1,0.6,1.6,.162,0.2,0.7,1.0,0.4
BrodricThomas_2021_HOU,BrodricThomas,SG,24,HOU,4,0,6.0,0.5,1.8,.286,0.3,1.5,.167,0.3,0.3,1.000,.357,1.3,1.8,.714,0.3,0.8,1.0,1.0,0.3,0.3,1.0,1.3,2.5,2021,3.0,10.5,1.5,9.0,1.5,1.5,7.5,10.5,1.5,4.5,6.0,6.0,1.5,1.5,6.0,7.5,15.0,3.9,13.7,2.0,11.7,2.0,2.0,9.8,13.7,2.0,5.9,7.8,7.8,2.0,2.0,7.8,9.8,19.6,89,105,7.5,.496,.857,1.000,4.4,13.0,8.8,22.3,2.0,3.6,28.4,25.0,0.0,0.0,0.0,-0.014,-6.9,-0.5,-7.3,0.0
MattThomas_2021_TOR,MattThomas,SG,26,TOR,11,0,6.6,1.0,2.4,.423,0.8,1.7,.474,0.2,0.6,.286,.596,0.4,0.4,1.000,0.1,0.5,0.6,0.5,0.2,0.0,0.4,0.4,3.2,2021,5.4,12.8,4.4,9.4,1.0,3.5,2.0,2.0,0.5,3.0,3.5,2.5,1.0,0.0,2.0,2.0,17.3,7.2,17.1,5.9,12.5,1.3,4.6,2.6,2.6,0.7,3.9,4.6,3.3,1.3,0.0,2.6,2.6,23.0,115,115,12.7,.630,.731,.154,1.4,9.3,5.2,10.1,1.3,0.0,12.6,18.6,0.1,0.0,0.1,.091,0.1,-1.7,-1.5,0.0
TristanThompson_2021_BOS,TristanThompson,PF,29,BOS,19,17,22.6,2.8,5.5,.514,0.0,0.1,.000,2.8,5.5,.519,.514,1.4,2.2,.643,2.7,5.7,8.4,0.8,0.3,0.5,1.1,2.5,7.1,2021,4.5,8.8,0.0,0.1,4.5,8.7,2.3,3.5,4.3,9.0,13.3,1.3,0.4,0.8,1.8,3.9,11.3,6.1,11.8,0.0,0.1,6.1,11.7,3.0,4.7,5.7,12.2,17.9,1.7,0.6,1.0,2.4,5.3,15.2,114,111,13.2,.547,.010,.400,13.1,28.1,20.5,4.7,0.6,1.9,14.5,14.3,0.4,0.5,0.9,.102,-2.2,-1.6,-3.8,-0.2
SindariusThornwell_2021_NOP,SindariusThornwell,SG,26,NOP,8,1,5.8,0.5,1.3,.400,0.3,0.5,.500,0.3,0.8,.333,.500,0.0,0.3,.000,0.1,0.3,0.4,0.3,0.5,0.0,0.1,0.4,1.3,2021,3.1,7.8,1.6,3.1,1.6,4.7,0.0,1.6,0.8,1.6,2.3,1.6,3.1,0.0,0.8,2.3,7.8,4.2,10.5,2.1,4.2,2.1,6.3,0.0,2.1,1.1,2.1,3.2,2.1,4.2,0.0,1.1,3.2,10.5,96,111,7.9,.460,.400,.200,2.4,4.7,3.5,5.7,4.2,0.0,8.4,11.0,0.0,0.1,0.0,.035,-4.7,2.1,-2.6,0.0
MatisseThybulle_2021_PHI,MatisseThybulle,SG,23,PHI,20,0,16.8,1.2,3.5,.343,0.6,2.2,.250,0.7,1.3,.500,.421,0.3,0.4,.625,0.4,0.9,1.3,0.7,1.5,0.8,0.3,1.9,3.2,2021,2.6,7.5,1.2,4.7,1.4,2.8,0.5,0.9,0.7,1.9,2.7,1.4,3.1,1.7,0.5,4.1,6.9,3.4,9.9,1.5,6.2,1.8,3.7,0.7,1.1,1.0,2.5,3.5,1.8,4.1,2.3,0.7,5.3,9.0,97,104,8.4,.435,.629,.114,2.3,5.7,4.0,4.9,4.1,4.1,6.4,9.9,-0.1,0.6,0.5,.073,-3.7,3.6,-0.1,0.2
XavierTillmanSr_2021_MEM,XavierTillmanSr,PF,22,MEM,12,5,21.4,3.9,7.3,.534,0.3,1.2,.214,3.7,6.2,.595,.551,0.8,1.0,.750,1.3,3.7,5.0,1.7,1.3,0.8,0.6,2.3,8.8,2021,6.6,12.3,0.4,2.0,6.2,10.4,1.3,1.7,2.2,6.2,8.4,2.8,2.1,1.4,1.0,3.8,14.8,8.7,16.4,0.6,2.6,8.2,13.8,1.7,2.2,3.0,8.2,11.2,3.7,2.8,1.9,1.3,5.0,19.7,118,105,17.5,.568,.159,.136,6.6,18.6,12.5,11.2,2.8,3.5,7.0,16.5,0.4,0.5,0.8,.156,-0.7,1.5,0.8,0.2
